ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,105.0,12.0,14.0,3.0,0.0,0.0,100.0,83.0,7.0,8.0,8.0,0.0,0.0,3.0,1.0,1.0,54.0,70.2104219767771,2.0,2.5639510341916423,0.0,67.0,0.0
59.0,545.0,14.0,130.0,30.0,0.0,0.0,80.0,6.0,4.0,6.0,30.0,0.0,37.0,0.0,0.0,0.0,80.0,77.0,9.0,5.0,3.0,88.0,0.0
75.0,160.0,2.0,66.0,36.0,1.0,0.0,95.0,16.0,6.0,5.0,38.0,1.0,18.0,0.0,4.0,4.0,19.0,78.0,4.0,2.0,1.0,32.0,0.0
72.0,202.0,4.0,110.0,18.0,1.0,1.0,100.0,83.0,7.0,8.0,22.0,2.0,32.0,24.0,0.0,0.0,16.0,92.0,2.0,2.0,0.0,80.0,1.0
77.0,174.0,10.0,98.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,2.0,33.0,0.0,1.0,1.0,33.0,50.0,7.0,2.0,0.0,75.0,1.0
74.0,148.0,3.0,47.0,24.0,0.0,0.0,100.0,83.0,7.0,8.0,67.0,6.0,32.0,24.0,1.0,1.0,0.0,70.2104219767771,0.0,4.0,0.0,40.0,0.0
69.0,119.0,7.0,69.0,41.0,0.0,0.0,98.0,72.0,6.0,6.0,46.0,2.0,72.0,1.0,1.0,1.0,47.0,79.0,5.0,3.0,2.0,67.0,0.0
89.0,423.0,18.0,110.0,13.0,0.0,0.0,100.0,83.0,7.0,8.0,13.0,0.0,15.0,0.0,0.0,0.0,2.0,59.0,2.0,1.0,0.0,43.0,1.0
56.0,182.0,26.0,66.0,20.0,2.0,2.0,80.0,3.0,4.0,6.0,21.0,0.0,25.0,0.0,0.0,0.0,42.0,70.2104219767771,11.0,1.0,3.0,92.0,0.0
90.0,233.0,14.0,100.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,0.0,35.0,0.0,0.0,0.0,10.0,66.51626155426224,4.0,3.0,0.0,54.0,1.0
85.0,184.0,1.0,69.0,24.0,0.0,0.0,100.0,83.0,7.0,8.0,31.0,3.0,45.0,0.0,2.0,2.0,19.0,72.0,3.0,3.0,0.0,67.0,1.0
56.0,308.0,7.0,98.0,23.0,8.0,7.0,75.0,12.0,0.0,2.0,28.0,1.0,46.0,24.0,5.0,5.0,5.0,37.0,1.0,2.0,0.7092896174863388,43.0,1.0
86.0,347.0,6.0,109.0,26.0,0.0,0.0,100.0,83.0,7.0,8.0,26.0,1.0,38.0,6.0,0.0,0.0,0.0,13.0,1.0,2.0,0.0,43.0,1.0
70.0,235.0,37.0,95.0,14.0,2.0,2.0,93.0,13.0,6.0,2.0,15.0,0.0,33.0,7.0,0.0,0.0,0.0,70.2104219767771,0.0,2.0,0.0,40.0,0.0
86.0,219.0,4.0,79.0,19.0,0.0,0.0,95.0,18.848360655737704,6.0,6.0,19.0,1.0,32.0,24.0,2.0,2.0,2.0,70.2104219767771,1.0,2.5639510341916423,0.0,14.0,0.0
66.0,115.0,15.0,64.0,13.0,2.0,1.0,93.0,41.0,6.0,5.0,15.0,0.0,14.0,0.0,5.0,4.0,66.0,70.2104219767771,5.0,1.0,2.0,75.0,0.0
74.0,213.0,18.0,97.0,20.0,1.0,1.0,90.0,5.0,2.0,4.0,21.0,0.0,29.0,0.0,2.0,1.0,14.0,65.0,3.0,2.0,0.0,50.0,1.0
57.0,74.0,5.0,30.0,14.0,1.0,0.0,94.0,63.0,6.0,5.0,16.0,3.0,44.0,0.0,0.0,0.0,96.0,61.0,7.0,2.0,1.0,91.0,0.0
84.0,304.0,2.0,92.0,27.0,0.0,0.0,100.0,83.0,7.0,8.0,30.0,2.0,40.0,2.0,2.0,2.0,22.0,50.0,3.0,3.0,0.0,86.0,0.0
67.0,94.0,4.0,55.0,36.0,1.0,1.0,95.0,50.0,6.0,2.0,38.0,4.0,32.0,0.0,5.0,5.0,12.0,81.0,5.0,4.0,1.0,64.0,1.0
78.0,158.0,6.0,80.0,37.0,0.0,0.0,97.0,32.0,6.0,6.0,38.0,3.0,58.0,0.0,2.0,2.0,0.0,88.0,1.0,3.0,0.0,36.0,0.0
56.0,75.0,17.0,50.0,20.0,1.0,0.0,90.0,31.0,6.0,5.0,21.0,0.0,14.0,0.0,6.0,6.0,59.0,70.2104219767771,8.0,2.5639510341916423,4.0,71.0,0.0
84.0,484.0,16.0,142.0,8.0,1.0,0.0,80.0,67.0,6.0,5.0,10.0,0.0,40.0,0.0,1.0,1.0,11.0,53.0,3.0,1.0,0.0,100.0,0.0
78.0,125.0,4.0,79.0,30.0,1.0,1.0,97.0,51.0,6.0,4.0,23.0,3.0,26.0,6.0,0.0,0.0,7.0,70.2104219767771,2.0,1.0,0.0,23.0,0.0
62.0,143.0,5.0,53.0,35.0,1.0,0.0,92.0,1.0,3.0,5.0,36.0,5.0,33.0,0.0,2.0,0.0,3.0,18.0,3.0,2.0,0.0,33.0,1.0
77.0,311.0,11.0,103.0,39.0,0.0,0.0,98.0,27.05164066702528,6.0,6.0,42.0,1.0,36.0,0.0,0.0,0.0,46.0,73.0,5.0,4.0,1.0,69.0,1.0
61.0,54.0,3.0,20.0,5.0,0.0,0.0,100.0,83.0,7.0,8.0,5.0,2.0,20.0,0.0,3.0,3.0,93.0,94.0,4.0,1.0,3.0,100.0,0.0
83.0,228.0,2.0,95.0,46.0,0.0,0.0,100.0,83.0,7.0,8.0,51.0,3.0,33.0,1.0,1.0,1.0,26.0,100.0,2.0,1.0,1.0,27.0,1.0
65.0,64.0,6.0,40.0,14.0,0.0,0.0,100.0,83.0,7.0,8.0,14.0,1.0,36.0,0.0,1.0,1.0,95.0,70.2104219767771,3.0,2.0,3.0,86.0,0.0
79.0,233.0,3.0,83.0,47.0,0.0,0.0,100.0,83.0,7.0,8.0,68.0,3.0,28.0,0.0,8.0,8.0,33.0,91.0,6.0,6.0,2.0,63.0,0.0
60.0,91.0,17.0,46.0,3.0,5.0,5.0,100.0,83.0,6.0,8.0,3.0,0.0,100.0,0.0,0.0,0.0,44.83497092440346,88.0,4.487420127795527,2.0,1.464035646085296,100.0,0.0
79.0,262.0,5.0,81.0,26.0,0.0,0.0,100.0,83.0,7.0,8.0,30.0,2.0,31.0,24.0,0.0,0.0,13.0,66.51626155426224,6.0,3.0,0.0,90.0,1.0
82.0,401.0,10.0,161.0,13.0,0.0,0.0,93.0,3.0,4.0,6.0,14.0,3.0,14.0,3.431410433342534,0.0,0.0,5.0,66.51626155426224,2.0,2.397237827715356,0.0,40.0,1.0
68.0,123.0,20.0,44.0,7.0,0.0,0.0,86.0,10.0,6.0,6.0,7.0,0.0,29.0,1.0,1.0,1.0,26.0,72.0,2.0,2.0,0.0,80.0,1.0
68.0,88.0,15.0,49.0,15.0,1.0,1.0,100.0,83.0,7.0,8.0,15.0,0.0,47.0,24.0,0.0,0.0,87.0,83.0,3.0,3.0,0.0,100.0,0.0
60.0,279.0,2.0,37.0,29.0,0.0,0.0,97.0,6.0,4.0,6.0,48.0,7.0,23.0,24.0,1.0,1.0,31.0,90.0,6.0,3.0,2.0,45.0,0.0
70.0,218.0,6.0,86.0,59.0,0.0,0.0,100.0,83.0,6.0,7.0,61.0,1.0,52.0,1.0,3.0,3.0,65.0,71.0,12.0,6.0,6.0,68.0,1.0
84.0,131.0,14.0,84.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,0.0,36.0,19.0,0.0,0.0,9.0,37.0,2.0,4.0,0.0,100.0,1.0
87.0,203.0,3.0,93.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,23.0,2.0,22.0,0.0,0.0,0.0,4.0,67.0,5.0,2.0,0.0,47.0,1.0
43.0,137.0,2.0,46.0,5.0,5.0,3.0,55.0,3.0,3.0,2.0,11.0,3.0,55.0,0.0,3.0,3.0,94.0,88.0,2.0,2.0,2.0,80.0,1.0
62.0,170.0,3.0,34.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,13.0,7.0,20.0,24.0,0.0,0.0,67.0,100.0,10.0,2.0,3.0,100.0,0.0
86.0,199.0,1.0,83.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,3.0,37.0,0.0,2.0,2.0,1.0,21.0,1.0,3.0,1.0,33.0,1.0
57.0,131.0,28.0,81.0,6.0,3.0,3.0,64.0,7.0,0.0,2.0,11.0,0.0,55.0,0.0,0.0,0.0,24.266709237973604,66.51626155426224,3.6921606118546846,2.397237827715356,0.7092896174863388,60.04396533502431,1.0
78.0,312.0,29.0,176.0,6.0,1.0,0.0,86.0,62.0,6.0,5.0,7.0,0.0,14.0,0.0,0.0,0.0,37.0,70.2104219767771,1.0,2.5639510341916423,0.0,50.0,0.0
65.0,29.0,9.0,18.0,10.0,0.0,0.0,100.0,83.0,7.0,8.0,10.0,3.0,40.0,0.0,5.0,5.0,38.0,68.0,5.0,3.0,0.0,89.0,1.0
63.0,41.0,15.0,103.0,17.0,0.0,0.0,88.0,4.0,4.0,6.0,10.0,0.0,29.0,24.0,1.0,1.0,36.0,66.51626155426224,2.0,1.0,2.0,43.0,1.0
57.0,162.0,7.0,56.0,15.0,0.0,0.0,87.0,2.0,4.0,6.0,15.0,1.0,27.0,0.0,0.0,0.0,85.0,70.2104219767771,3.0,1.0,2.0,100.0,0.0
68.0,164.0,3.0,59.0,40.0,1.0,1.0,93.0,17.0,6.0,4.0,43.0,5.0,47.0,0.0,1.0,1.0,24.0,78.0,7.0,12.0,1.0,76.0,0.0
64.0,254.0,2.0,95.0,75.0,2.0,1.0,95.0,4.0,4.0,3.0,82.0,2.0,67.0,24.0,2.0,2.0,21.0,55.0,5.0,15.0,3.0,77.0,0.0
66.0,28.0,1.0,17.0,4.0,0.0,0.0,100.0,83.0,7.0,8.0,5.0,2.0,60.0,3.0,3.0,2.0,67.0,70.2104219767771,2.0,1.0,0.0,100.0,0.0
68.0,129.0,4.0,55.0,27.0,0.0,0.0,100.0,83.0,7.0,8.0,27.0,2.0,44.0,0.0,1.0,1.0,75.0,96.0,7.0,3.0,3.0,100.0,0.0
72.0,89.0,2.0,44.0,21.0,1.0,1.0,83.0,31.0,6.0,2.0,24.0,2.0,30.0,24.0,2.0,2.0,8.0,86.0,2.0,3.0,0.0,100.0,0.0
66.0,259.0,4.0,108.0,10.0,7.0,7.0,100.0,83.0,6.0,8.0,14.0,4.0,10.0,0.0,2.0,2.0,18.0,70.2104219767771,3.0,1.0,1.0,67.0,0.0
76.0,158.0,2.0,73.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,27.0,2.0,19.0,0.0,2.0,2.0,23.0,66.51626155426224,6.0,3.0,1.0,64.0,1.0
60.0,199.0,9.0,40.0,14.0,3.0,2.0,94.0,65.0,0.0,5.0,16.0,3.0,44.0,8.0,0.0,0.0,103.0,70.2104219767771,4.0,2.0,3.0,100.0,0.0
69.0,220.0,7.0,93.0,30.0,0.0,0.0,97.0,2.0,4.0,6.0,30.0,1.0,30.0,1.0,1.0,1.0,14.0,73.0,6.0,2.0,1.0,69.0,1.0
89.0,357.0,1.0,125.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,2.0,39.0,3.431410433342534,1.0,0.0,6.0,31.0,4.0,2.0,0.0,55.0,1.0
73.0,156.0,4.0,67.0,29.0,0.0,0.0,97.0,30.0,6.0,6.0,29.0,1.0,38.0,24.0,3.0,3.0,45.0,22.0,2.0,5.0,2.0,64.0,1.0
62.0,153.0,3.0,68.0,27.0,1.0,1.0,86.0,1.0,2.0,4.0,28.0,3.0,25.0,0.0,2.0,2.0,22.0,30.0,7.0,3.0,2.0,50.0,0.0
63.0,77.0,2.0,71.0,24.0,1.0,1.0,96.0,37.0,6.0,6.0,14.0,1.0,43.0,2.0,1.0,1.0,43.0,78.0,6.0,8.0,2.0,79.0,1.0
64.0,157.0,2.0,38.0,6.0,4.0,4.0,88.0,33.0,6.0,2.0,8.0,2.0,50.0,24.0,1.0,1.0,34.0,95.0,3.0,2.0,0.0,83.0,0.0
87.0,341.0,6.0,101.0,32.0,0.0,0.0,100.0,83.0,7.0,8.0,33.0,1.0,3.0,3.431410433342534,0.0,0.0,6.0,66.51626155426224,3.0,2.397237827715356,0.0,27.0,1.0
61.0,182.0,2.0,41.0,6.0,1.0,0.0,88.0,58.0,6.0,5.0,8.0,3.0,50.0,0.0,2.0,2.0,99.0,86.0,4.0,2.0,3.0,100.0,1.0
72.0,63.0,3.0,38.0,5.0,0.0,0.0,100.0,83.0,7.0,8.0,5.0,1.0,0.0,0.0,3.0,3.0,85.0,70.2104219767771,4.0,2.5639510341916423,1.0,100.0,0.0
67.0,208.0,1.0,74.0,43.0,0.0,0.0,98.0,12.0,6.0,6.0,33.0,3.0,27.0,3.0,3.0,3.0,36.0,88.0,8.0,4.0,2.0,57.0,1.0
81.0,190.0,6.0,84.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,2.0,29.0,7.0,0.0,0.0,8.0,91.0,5.0,2.0,0.0,88.0,1.0
59.0,153.0,12.0,61.0,18.0,1.0,1.0,84.0,76.0,0.0,6.0,9.0,0.0,26.0,15.0,0.0,0.0,85.0,89.0,7.0,2.0,3.0,82.0,0.0
81.0,75.0,29.0,52.0,12.0,1.0,0.0,92.0,51.0,6.0,5.0,13.0,0.0,31.0,15.0,0.0,0.0,8.0,66.51626155426224,2.0,1.0,0.0,38.0,1.0
78.0,208.0,5.0,98.0,35.0,0.0,0.0,97.0,27.05164066702528,6.0,6.0,38.0,4.0,34.0,5.0,3.0,2.0,16.0,89.0,11.0,6.0,0.0,77.0,1.0
60.0,21.0,9.0,13.0,3.0,1.0,1.0,100.0,83.0,6.0,8.0,3.0,2.0,33.0,24.0,0.0,0.0,94.0,70.2104219767771,2.0,1.0,2.0,100.0,0.0
84.0,211.0,1.0,60.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,24.0,2.0,29.0,0.0,2.0,2.0,15.0,70.2104219767771,3.0,2.0,1.0,36.0,0.0
80.0,259.0,2.0,82.0,29.0,0.0,0.0,100.0,83.0,7.0,8.0,32.0,2.0,59.0,2.0,1.0,1.0,26.0,72.0,3.0,4.0,0.0,50.0,1.0
56.0,233.0,6.0,194.0,8.0,1.0,1.0,60.0,0.0,4.0,2.0,17.0,1.0,20.0,24.0,0.0,0.0,25.0,70.2104219767771,2.0,2.5639510341916423,0.0,40.0,0.0
86.0,310.0,10.0,123.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,1.0,32.0,0.0,2.0,2.0,3.0,70.2104219767771,1.0,2.0,0.0,43.0,0.0
79.0,16.0,3.0,7.0,4.0,0.0,0.0,100.0,83.0,7.0,8.0,5.0,4.0,40.0,0.0,2.0,2.0,8.0,66.51626155426224,1.0,1.0,0.0,50.0,1.0
65.0,155.0,7.0,68.0,29.0,1.0,1.0,87.0,22.0,5.0,2.0,31.0,1.0,58.0,3.0,1.0,1.0,59.0,67.0,4.0,2.0,0.0,60.0,0.0
60.0,236.0,11.0,94.0,19.0,3.0,2.0,90.0,6.0,3.0,5.0,21.0,1.0,40.0,0.0,0.0,0.0,107.0,31.0,1.0,2.0,1.0,60.0,0.0
69.0,70.0,3.0,35.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,24.0,6.0,25.0,2.0,4.0,4.0,43.0,66.51626155426224,6.0,3.0,3.0,60.0,1.0
75.0,176.0,5.0,69.0,44.0,0.0,0.0,100.0,83.0,7.0,8.0,44.0,3.0,18.0,5.0,0.0,0.0,34.0,91.0,2.0,3.0,0.0,56.0,1.0
85.0,309.0,3.0,93.0,44.0,0.0,0.0,100.0,83.0,7.0,8.0,47.0,2.0,38.0,3.0,5.0,5.0,10.0,4.0,5.0,3.0,0.0,57.0,1.0
73.0,170.0,8.0,61.0,27.0,2.0,1.0,90.0,17.0,6.0,3.0,29.0,1.0,17.0,0.0,0.0,0.0,21.0,66.51626155426224,4.0,1.0,0.0,33.0,1.0
84.0,127.0,16.0,72.0,8.0,0.0,0.0,100.0,83.0,7.0,8.0,8.0,0.0,75.0,6.0,0.0,0.0,13.0,52.0,1.0,4.0,0.0,100.0,1.0
72.0,290.0,0.0,59.0,21.0,2.0,2.0,92.0,26.0,6.0,6.0,26.0,5.0,35.0,0.0,10.0,9.0,2.0,82.0,4.0,6.0,0.0,58.0,0.0
83.0,177.0,1.0,60.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,4.0,37.0,0.0,2.0,2.0,6.0,74.0,3.0,3.0,1.0,64.0,1.0
76.0,207.0,2.0,101.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,3.0,24.0,8.0,0.0,0.0,17.0,70.2104219767771,3.0,2.0,1.0,58.0,0.0
68.0,185.0,22.0,97.0,36.0,1.0,0.0,95.0,64.0,6.0,5.0,39.0,0.0,49.0,24.0,0.0,0.0,65.0,67.0,8.0,3.0,3.0,86.0,0.0
83.0,158.0,5.0,74.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,2.0,47.0,7.0,0.0,0.0,29.0,71.0,4.0,2.0,0.0,86.0,1.0
63.0,208.0,3.0,42.0,8.0,0.0,0.0,100.0,83.0,7.0,8.0,8.0,3.0,88.0,0.0,3.0,2.0,165.0,92.0,1.0,4.0,1.464035646085296,100.0,0.0
77.0,188.0,2.0,57.0,34.0,0.0,0.0,100.0,83.0,7.0,8.0,38.0,3.0,24.0,0.0,9.0,9.0,4.0,70.0,3.0,3.0,0.0,35.0,1.0
84.0,98.0,35.0,68.0,7.0,0.0,0.0,100.0,83.0,7.0,8.0,7.0,0.0,29.0,3.431410433342534,0.0,0.0,12.0,66.51626155426224,2.0,1.0,0.0,75.0,1.0
56.0,140.0,2.0,76.0,37.0,0.0,0.0,93.0,1.0,4.0,6.0,41.0,5.0,44.0,4.0,1.0,1.0,53.0,90.0,7.0,3.0,1.0,71.0,0.0
75.0,129.0,3.0,70.0,22.0,0.0,0.0,96.0,44.0,6.0,6.0,23.0,3.0,13.0,24.0,1.0,1.0,47.0,11.0,3.0,2.0,0.0,71.0,1.0
80.0,93.0,5.0,45.0,6.0,0.0,0.0,100.0,83.0,7.0,8.0,6.0,2.0,50.0,24.0,9.0,7.0,7.0,83.0,1.0,1.0,0.0,67.0,0.0
64.0,231.0,3.0,107.0,31.0,0.0,0.0,94.0,5.0,4.0,6.0,32.0,2.0,25.0,5.0,1.0,1.0,23.0,75.0,10.0,2.0,2.0,67.0,0.0
67.0,235.0,5.0,92.0,27.0,0.0,0.0,100.0,83.0,7.0,8.0,27.0,2.0,26.0,13.0,0.0,0.0,53.0,84.0,8.0,3.0,2.0,65.0,1.0
59.0,137.0,11.0,78.0,31.0,0.0,0.0,91.0,1.0,4.0,6.0,32.0,1.0,47.0,0.0,0.0,0.0,62.0,93.0,12.0,4.0,3.0,94.0,0.0
60.0,255.0,2.0,99.0,9.0,1.0,0.0,50.0,4.0,4.0,5.0,14.0,1.0,43.0,0.0,1.0,1.0,64.0,56.0,4.0,4.0,2.0,80.0,0.0
64.0,168.0,1.0,71.0,22.0,2.0,2.0,96.0,66.0,6.0,2.0,21.0,2.0,33.0,24.0,3.0,3.0,91.0,70.0,2.0,4.0,1.0,100.0,0.0
74.0,351.0,7.0,79.0,7.0,0.0,0.0,63.0,11.0,4.0,6.0,8.0,1.0,63.0,8.0,0.0,0.0,0.0,74.0,0.0,3.0,0.0,75.0,0.0
80.0,222.78659459459465,4.0,61.0,13.0,0.0,0.0,93.0,20.0,6.0,6.0,0.0,4.0,50.0,4.0,4.0,2.0,3.0,49.0,1.0,3.0,0.0,67.0,1.0
57.0,59.0,59.0,59.0,0.0,1.0,0.0,0.0,15.0,6.0,5.0,1.0,0.0,100.0,0.0,3.0,2.0,24.266709237973604,66.51626155426224,3.6921606118546846,1.0,0.7092896174863388,100.0,1.0
78.0,245.0,29.0,144.0,25.0,1.0,1.0,85.0,9.0,4.0,2.0,15.0,0.0,33.0,24.0,0.0,0.0,1.0,70.2104219767771,1.0,1.0,0.0,33.0,0.0
64.0,223.0,3.0,77.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,1.0,10.0,0.0,6.0,6.0,93.0,66.51626155426224,6.0,1.0,3.0,100.0,1.0
87.0,57.0,18.0,215.0,12.0,0.0,0.0,100.0,83.0,7.0,8.0,2.0,0.0,25.0,3.431410433342534,0.0,0.0,0.0,73.0,1.0,1.0,0.0,29.0,1.0
68.0,308.0,4.0,64.0,41.0,0.0,0.0,95.0,55.0,6.0,6.0,42.0,3.0,48.0,0.0,2.0,2.0,56.0,82.0,8.0,5.0,2.0,87.0,1.0
74.0,63.0,4.0,41.0,12.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,3.0,42.0,0.0,3.0,3.0,26.0,80.0,3.0,3.0,0.0,75.0,1.0
66.0,203.0,2.0,64.0,21.0,1.0,0.0,83.0,4.0,4.0,5.0,23.0,2.0,26.0,2.0,1.0,1.0,14.0,66.51626155426224,3.0,2.0,0.0,38.0,1.0
76.0,314.0,3.0,170.0,7.0,2.0,1.0,67.0,31.0,6.0,3.0,9.0,1.0,11.0,0.0,2.0,2.0,2.0,70.2104219767771,2.0,1.0,0.0,43.0,0.0
80.0,329.0,16.0,83.0,20.0,0.0,0.0,95.0,36.0,6.0,6.0,31.0,0.0,14.0,24.0,2.0,2.0,9.0,66.51626155426224,3.0,1.0,1.0,40.0,1.0
73.0,131.0,4.0,63.0,19.0,1.0,0.0,85.0,20.0,6.0,5.0,26.0,2.0,62.0,24.0,1.0,1.0,25.0,17.0,1.0,4.0,1.464035646085296,100.0,0.0
78.0,176.0,13.0,100.0,36.0,2.0,2.0,100.0,83.0,6.0,8.0,36.0,0.0,30.0,3.0,1.0,1.0,1.0,66.51626155426224,1.0,2.0,0.0,33.0,1.0
71.0,303.0,3.0,116.0,20.0,0.0,0.0,86.0,20.0,6.0,6.0,21.0,1.0,24.0,2.0,1.0,1.0,43.0,20.0,4.0,2.0,0.0,75.0,1.0
76.0,208.0,3.0,61.0,19.0,0.0,0.0,95.0,22.0,6.0,6.0,21.0,3.0,38.0,0.0,2.0,2.0,21.0,68.0,5.0,4.0,1.0,67.0,0.0
80.0,72.0,3.0,43.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,1.0,22.0,0.0,1.0,1.0,42.0,70.2104219767771,3.0,1.0,0.0,57.0,0.0
55.0,97.0,15.0,56.0,6.0,2.0,0.0,40.0,7.0,4.0,5.0,10.0,0.0,20.0,0.0,2.0,2.0,38.0,70.2104219767771,4.0,2.5639510341916423,1.0,67.0,0.0
65.0,395.0,1.0,77.0,42.0,0.0,0.0,100.0,83.0,7.0,8.0,43.0,4.0,26.0,0.0,3.0,3.0,51.0,94.0,8.0,4.0,4.0,55.0,0.0
71.0,124.0,7.0,53.0,12.0,1.0,1.0,92.0,37.0,6.0,2.0,14.0,1.0,64.0,0.0,1.0,1.0,43.0,34.0,2.0,3.0,1.0,75.0,0.0
82.0,405.0,58.0,200.0,16.0,0.0,0.0,94.0,30.0,6.0,6.0,19.0,0.0,50.0,0.0,2.0,2.0,3.0,66.51626155426224,2.0,2.0,0.0,57.0,1.0
79.0,71.0,3.0,33.0,12.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,3.0,25.0,11.0,0.0,0.0,11.0,94.0,3.0,2.0,0.0,56.0,1.0
64.0,33.0,2.0,18.0,6.0,1.0,1.0,88.0,12.0,6.0,3.0,6.0,2.0,50.0,0.0,4.0,4.0,15.0,92.0,1.0,2.0,0.0,75.0,0.0
80.0,201.0,4.0,93.0,28.0,1.0,0.0,97.0,37.0,6.0,5.0,9.0,2.0,7.0,24.0,0.0,0.0,11.0,99.0,4.0,1.0,0.0,33.0,1.0
87.0,180.0,1.0,55.0,12.0,0.0,0.0,100.0,83.0,7.0,8.0,13.0,2.0,46.0,16.0,0.0,0.0,8.0,100.0,1.0,2.0,0.0,38.0,1.0
76.0,54.0,2.0,28.0,9.0,0.0,0.0,100.0,83.0,7.0,8.0,10.0,4.0,20.0,1.0,4.0,4.0,2.0,66.51626155426224,2.0,1.0,0.0,60.0,1.0
74.0,196.0,0.0,83.0,29.0,0.0,0.0,94.0,20.0,5.0,6.0,32.0,1.0,41.0,0.0,1.0,1.0,53.0,93.0,2.0,1.0,1.0,50.0,0.0
68.0,186.0,1.0,82.0,22.0,0.0,0.0,96.0,49.0,6.0,6.0,24.0,5.0,29.0,24.0,4.0,4.0,55.0,93.0,8.0,5.0,2.0,81.0,1.0
67.0,258.0,1.0,101.0,60.0,0.0,0.0,95.0,27.0,6.0,6.0,61.0,4.0,33.0,0.0,9.0,8.0,36.0,62.0,7.0,3.0,0.0,59.0,0.0
55.0,116.0,14.0,60.0,15.0,1.0,0.0,59.0,6.0,3.0,5.0,3.0,0.0,24.0,24.0,0.0,0.0,85.0,8.0,3.0,2.0,2.0,83.0,0.0
58.0,69.0,5.0,35.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,5.0,8.0,0.0,4.0,4.0,63.0,64.0,17.0,2.0,6.0,90.0,0.0
84.0,264.0,11.0,102.0,26.0,0.0,0.0,96.0,83.0,5.0,7.0,27.0,1.0,33.0,1.0,1.0,1.0,21.0,57.0,7.0,3.0,0.0,100.0,1.0
78.0,166.0,3.0,81.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,2.0,28.0,0.0,1.0,1.0,24.0,66.51626155426224,4.0,1.0,2.0,50.0,1.0
75.0,206.0,4.0,65.0,15.0,2.0,2.0,88.0,78.0,5.0,2.0,17.0,1.0,53.0,24.0,1.0,1.0,0.0,70.2104219767771,0.0,1.0,0.0,33.0,0.0
76.0,42.0,18.0,27.0,7.0,0.0,0.0,100.0,83.0,7.0,8.0,7.0,0.0,71.0,0.0,1.0,1.0,30.0,70.2104219767771,1.0,3.0,0.0,80.0,0.0
83.0,294.0,4.0,110.0,22.0,0.0,0.0,86.0,16.0,6.0,6.0,22.0,2.0,45.0,0.0,0.0,0.0,1.0,96.0,2.0,2.0,0.0,36.0,1.0
67.0,278.0,22.0,87.0,4.0,0.0,0.0,33.0,1.0,4.0,6.0,6.0,0.0,33.0,0.0,1.0,0.0,34.0,17.0,2.0,2.0,0.0,67.0,0.0
74.0,271.0,4.0,65.0,32.0,0.0,0.0,100.0,83.0,7.0,8.0,33.0,8.0,18.0,0.0,1.0,1.0,18.0,70.2104219767771,4.0,2.5639510341916423,1.0,20.0,0.0
57.0,158.0,4.0,77.0,38.0,0.0,0.0,85.0,2.0,4.0,6.0,39.0,1.0,51.0,0.0,3.0,3.0,44.0,49.0,13.0,6.0,2.0,90.0,0.0
66.0,198.0,10.0,70.0,37.0,1.0,0.0,78.0,5.0,4.0,5.0,40.0,4.0,50.0,0.0,2.0,2.0,1.0,78.0,4.0,3.0,0.0,39.0,0.0
85.0,164.0,4.0,90.0,34.0,0.0,0.0,100.0,83.0,7.0,8.0,37.0,2.0,76.0,3.0,1.0,1.0,2.0,66.51626155426224,2.0,1.0,0.0,100.0,1.0
78.0,238.0,40.0,148.0,31.0,0.0,0.0,100.0,83.0,7.0,8.0,31.0,0.0,19.0,24.0,0.0,0.0,65.0,70.0,15.0,1.0,6.0,94.0,0.0
